bg2020gj,bg2020ge,tr2010gj,tr2010ge,wt_pop,wt_adult,wt_hh,wt_hu,parea
G27003700608403,270370608403,G2700370060825,27037060825,0.998551835715,0.998383070862,0.998049067716,0.998121863697,0.895359804837
G27003700608403,270370608403,G2700370061003,27037061003,0.001448164285,0.001616929138,0.001950932284,0.001878136303,0.104640195163
G27003700608411,270370608411,G2700370060825,27037060825,1,1,1,1,1
G27003700608412,270370608412,G2700370060825,27037060825,1,1,1,1,1
G27003700608413,270370608413,G2700370060825,27037060825,1,1,1,1,1
G27003700609021,270370609021,G2700370060902,27037060902,1,1,1,1,1
G27003700609022,270370609022,G2700370060902,27037060902,1,1,1,1,1
G27003700609023,270370609023,G2700370060902,27037060902,1,1,1,1,1
G27003700609041,270370609041,G2700370060904,27037060904,1,1,1,1,1
G27003700609042,270370609042,G2700370060904,27037060904,1,1,1,1,1
G27003700609043,270370609043,G2700370060904,27037060904,1,1,1,1,1
G27003700609044,270370609044,G2700370060904,27037060904,1,1,1,1,1
G27003700609051,270370609051,G2700370060905,27037060905,1,1,1,1,1
G27003700609052,270370609052,G2700370060905,27037060905,1,1,1,1,1
G27003700609053,270370609053,G2700370060905,27037060905,1,1,1,1,1
G27003700609061,270370609061,G2700370060906,27037060906,1,1,1,1,1
G27003700609062,270370609062,G2700370060906,27037060906,1,1,1,1,1
G27003700609063,270370609063,G2700370060906,27037060906,1,1,1,1,1
G27003700609071,270370609071,G2700370060907,27037060907,1,1,1,1,1
G27003700609072,270370609072,G2700370060907,27037060907,1,1,1,1,1
G27003700609073,270370609073,G2700370060907,27037060907,1,1,1,1,1
G27003700609074,270370609074,G2700370060907,27037060907,1,1,1,1,1
G27003700609075,270370609075,G2700370060907,27037060907,1,1,1,1,1
G27003700609076,270370609076,G2700370060907,27037060907,1,1,1,1,1
G27003700610011,270370610011,G2700370061001,27037061001,1,1,1,1,1
G27003700610012,270370610012,G2700370061001,27037061001,1,1,1,1,1
G27003700610013,270370610013,G2700370061001,27037061001,1,1,1,1,0.998685400638
G27003700610013,270370610013,G2700370061102,27037061102,0,0,0,0,0.001314599362
G27003700610014,270370610014,G2700370061001,27037061001,1,1,1,1,1
G27003700610031,270370610031,G2700370061003,27037061003,1,1,1,1,0.999732421027
G27003700610031,270370610031,G2700370060509,27037060509,0,0,0,0,2.67578973e-4
G27003700610032,270370610032,G2700370061003,27037061003,0.998883196292,0.999405273083,0.999414033733,0.999265827728,0.999396440987
G27003700610032,270370610032,G2700370061001,27037061001,0.001112610795,5.9023775e-4,5.80897573e-4,7.29199126e-4,5.33842304e-4
G27003700610032,270370610032,G2700370060508,27037060508,0,0,0,0,6.7576365e-5
G27003700610032,270370610032,G2700370060731,27037060731,4.192913e-6,4.489167e-6,5.068694e-6,4.973146e-6,2.140345e-6
G27003700610051,270370610051,G2700370061005,27037061005,1,1,1,1,1
G27003700610052,270370610052,G2700370061005,27037061005,1,1,1,1,1
G27003700610071,270370610071,G2700370061007,27037061007,1,1,1,1,0.991777288383
G27003700610071,270370610071,G2700370061001,27037061001,0,0,0,0,0.00737112069
G27003700610071,270370610071,G2700370060817,27037060817,0,0,0,0,8.51590927e-4
G27003700610072,270370610072,G2700370061007,27037061007,1,1,1,1,1
G27003700610073,270370610073,G2700370061007,27037061007,1,1,1,1,1
G27003700610074,270370610074,G2700370061007,27037061007,1,1,1,1,1
G27003700610081,270370610081,G2700370061008,27037061008,1,1,1,1,1
G27003700610082,270370610082,G2700370061008,27037061008,1,1,1,1,0.948894522266
G27003700610082,270370610082,G2700370061009,27037061009,0,0,0,0,0.051105477734
G27003700610091,270370610091,G2700370061009,27037061009,1,1,1,1,1
G27003700610092,270370610092,G2700370061009,27037061009,1,1,1,1,0.996334164924
G27003700610092,270370610092,G2700370061008,27037061008,0,0,0,0,0.003665835076
G27003700610093,270370610093,G2700370061009,27037061009,1,1,1,1,1
G27003700610094,270370610094,G2700370061003,27037061003,0,0,0,0,0.010498183685
G27003700610094,270370610094,G2700370061009,27037061009,1,1,1,1,0.989501816315
G27003700610095,270370610095,G2700370061009,27037061009,1,1,1,1,1
G27003700610101,270370610101,G2700370061004,27037061004,1,1,1,1,1
G27003700610102,270370610102,G2700370061004,27037061004,0.99213255681,0.991661844352,0.991200155728,0.991284284259,0.984354656851
G27003700610102,270370610102,G2700370060825,27037060825,0.00786744319,0.008338155648,0.008799844272,0.008715715741,0.015645343149
G27003700610111,270370610111,G2700370061004,27037061004,1,1,1,1,1
G27003700610112,270370610112,G2700370061004,27037061004,1,1,1,1,1
G27003700611021,270370611021,G2700370061102,27037061102,1,1,1,1,1
G27003700611022,270370611022,G2700370061102,27037061102,1,1,1,1,1
G27003700611023,270370611023,G2700370061102,27037061102,0.999887558793,0.999893290429,0.999904225254,0.999903530088,0.999623797296
G27003700611023,270370611023,G2700370061001,27037061001,1.12441207e-4,1.06709571e-4,9.5774746e-5,9.6469912e-5,3.76202704e-4
G27003700611024,270370611024,G2700370061102,27037061102,1,1,1,1,1
G27003700611051,270370611051,G2700370061102,27037061102,0,0,0,0,0.005354612086
G27003700611051,270370611051,G2700370061105,27037061105,0.896987366375,0.894339622642,0.901176470588,0.903225806452,0.93262066184
G27003700611051,270370611051,G2700370061107,27037061107,0.103012633625,0.105660377358,0.098823529412,0.096774193548,0.062024726073
G27003700611052,270370611052,G2700370061105,27037061105,1,1,1,1,1
G27003700611061,270370611061,G2700370061106,27037061106,1,1,1,1,1
G27003700611062,270370611062,G2700370061105,27037061105,0,0,0,0,0.012520704114
G27003700611062,270370611062,G2700370061106,27037061106,1,1,1,1,0.987479295886
G27003700611091,270370611091,G2700370061108,27037061108,1,1,1,1,0.998174203158
G27003700611091,270370611091,G2700370061102,27037061102,0,0,0,0,0.001825796842
G27003700611092,270370611092,G2700370061108,27037061108,1,1,1,1,0.987108975149
G27003700611092,270370611092,G2700370061401,27037061401,0,0,0,0,0.012891024851
G27003700611101,270370611101,G2700370061401,27037061401,0,0,0,0,0.005905845748
G27003700611101,270370611101,G2700370061108,27037061108,1,1,1,1,0.994094154252
G27003700611102,270370611102,G2700370061108,27037061108,1,1,1,1,1
G27003700611111,270370611111,G2700370061107,27037061107,1,1,1,1,1
G27003700611112,270370611112,G2700370061107,27037061107,1,1,1,1,1
G27003700611121,270370611121,G2700370061107,27037061107,1,1,1,1,0.990102319688
G27003700611121,270370611121,G2700370061108,27037061108,0,0,0,0,0.009897680312
G27003700611122,270370611122,G2700370061107,27037061107,1,1,1,1,1
G27003700614011,270370614011,G2700370061401,27037061401,1,1,1,1,1
G27003700614012,270370614012,G2700370061401,27037061401,1,1,1,1,0.99979930113
G27003700614012,270370614012,G2700370061108,27037061108,0,0,0,0,2.0069887e-4
G27003700614021,270370614021,G2700370061402,27037061402,1,1,1,1,1
G27003700614022,270370614022,G2700370061402,27037061402,1,1,1,1,1
G27003700614023,270370614023,G2700370061402,27037061402,1,1,1,1,1
G27003700614024,270370614024,G2700370061402,27037061402,1,1,1,1,1
G27003700615011,270370615011,G2700370061501,27037061501,1,1,1,1,1
G27003700615012,270370615012,G2700370061501,27037061501,0.95090223135,0.95090223135,0.95090223135,0.95090223135,0.95090223135
G27003700615012,270370615012,G2700370060821,27037060821,0.04909776865,0.04909776865,0.04909776865,0.04909776865,0.04909776865
G27003700615013,270370615013,G2700370061501,27037061501,1,1,1,1,1
G27003700615021,270370615021,G2700370061502,27037061502,1,1,1,1,1
G27003700615022,270370615022,G2700370061502,27037061502,1,1,1,1,1
G27003700615023,270370615023,G2700370061502,27037061502,1,1,1,1,1
G27003909501001,270399501001,G2700390950100,27039950100,1,1,1,1,1
G27003909501002,270399501002,G2700390950100,27039950100,1,1,1,1,0.99985298035
G27003909501002,270399501002,G2700390950200,27039950200,0,0,0,0,1.4701965e-4
G27003909501003,270399501003,G2700390950100,27039950100,0.909240924092,0.923322683706,0.940659340659,0.942675159236,0.946351991196
G27003909501003,270399501003,G2700390950200,27039950200,0.090759075908,0.076677316294,0.059340659341,0.057324840764,0.053648008804
G27003909501004,270399501004,G2700390950100,27039950100,1,1,1,1,1
G27003909502001,270399502001,G2700390950200,27039950200,1,1,1,1,1
G27003909502002,270399502002,G2700390950200,27039950200,1,1,1,1,1
G27003909502003,270399502003,G2700390950200,27039950200,1,1,1,1,1
G27003909503001,270399503001,G2700390950300,27039950300,1,1,1,1,1
G27003909503002,270399503002,G2700390950300,27039950300,1,1,1,1,0.999978315877
G27003909503002,270399503002,G2700490080700,27049080700,0,0,0,0,2.1684123e-5
G27003909503003,270399503003,G2700390950300,27039950300,1,1,1,1,1
G27003909504001,270399504001,G2700390950400,27039950400,1,1,1,1,1
G27003909504002,270399504002,G2700390950400,27039950400,1,1,1,1,1
G27003909504003,270399504003,G2700390950400,27039950400,1,1,1,1,1
G27003909505001,270399505001,G2700390950500,27039950500,1,1,1,1,1
G27003909505002,270399505002,G2700390950100,27039950100,0.050445576257,0.054754920631,0.059434081226,0.058918460972,0.412497293367
G27003909505002,270399505002,G2700390950500,27039950500,0.949554423743,0.945245079369,0.940565918774,0.941081539028,0.587502706633
G27003909505003,270399505003,G2700390950500,27039950500,1,1,1,1,1
G27004104501001,270414501001,G2700410450100,27041450100,1,1,1,1,1
G27004104501002,270414501002,G2700410450100,27041450100,0.999692905702,0.999707124168,0.999747102245,0.999837810212,0.999762418626
G27004104501002,270414501002,G2701110961600,27111961600,3.07094298e-4,2.92875832e-4,2.52897755e-4,1.62189788e-4,2.37581374e-4
G27004104501003,270414501003,G2700410450100,27041450100,1,1,1,1,1
G27004104502001,270414502001,G2700410450200,27041450200,1,1,1,1,1
G27004104502002,270414502002,G2700410450200,27041450200,1,1,1,1,1
G27004104502003,270414502003,G2700410450200,27041450200,1,1,1,1,1
G27004104502004,270414502004,G2700410450200,27041450200,1,1,1,1,1
G27004104505001,270414505001,G2700410450500,27041450500,1,1,1,1,1
G27004104505002,270414505002,G2700410450500,27041450500,1,1,1,1,1
G27004104505003,270414505003,G2700410450500,27041450500,0.973868164227,0.974004319873,0.973064844211,0.973759945005,0.906767968754
G27004104505003,270414505003,G2700410450702,27041450702,0.026131835773,0.025995680127,0.026935155789,0.026240054995,0.093232031246
G27004104505004,270414505004,G2700410450500,27041450500,1,1,1,1,1
G27004104506011,270414506011,G2700410450600,27041450600,1,1,1,1,1
G27004104506012,270414506012,G2700410450600,27041450600,0.99999018001,0.999989071784,0.99998776161,0.999987548768,0.979362963206
G27004104506012,270414506012,G2700410450702,27041450702,9.81999e-6,1.0928216e-5,1.223839e-5,1.2451232e-5,0.020637036794
G27004104506013,270414506013,G2700410450600,27041450600,1,1,1,1,1
G27004104506021,270414506021,G2700410450600,27041450600,1,1,1,1,1
G27004104506022,270414506022,G2700410450600,27041450600,1,1,1,1,1
G27004104507021,270414507021,G2700410450702,27041450702,1,1,1,1,1
G27004104507022,270414507022,G2700410450702,27041450702,1,1,1,1,1
G27004104507031,270414507031,G2700410450701,27041450701,1,1,1,1,1
G27004104507041,270414507041,G2700410450701,27041450701,1,1,1,1,0.999896171522
G27004104507041,270414507041,G2700410450702,27041450702,0,0,0,0,1.03828478e-4
G27004104507042,270414507042,G2700410450701,27041450701,1,1,1,1,1
G27004104508001,270414508001,G2700410450800,27041450800,1,1,1,1,0.999999637063
G27004104508001,270414508001,G2701210970100,27121970100,0,0,0,0,3.62937e-7
G27004104508002,270414508002,G2700410450800,27041450800,1,1,1,1,1
G27004104508003,270414508003,G2700410450800,27041450800,1,1,1,1,1
G27004104509001,270414509001,G2700410450900,27041450900,1,1,1,1,1
G27004104509002,270414509002,G2700410450900,27041450900,1,1,1,1,0.999977068999
G27004104509002,270414509002,G2700410450701,27041450701,0,0,0,0,2.2931001e-5
G27004104509003,270414509003,G2700410450900,27041450900,0.999999558054,0.999999468335,0.999998975197,0.999999285743,0.999935710297
G27004104509003,270414509003,G2701210970300,27121970300,4.41946e-7,5.31665e-7,1.024803e-6,7.14257e-7,6.4289703e-5
G27004104510001,270414510001,G2700410451000,27041451000,1,1,1,1,1
G27004104510002,270414510002,G2700410451000,27041451000,1,1,1,1,1
G27004104510003,270414510003,G2700410451000,27041451000,1,1,1,1,1
G27004104510004,270414510004,G2700410451000,27041451000,1,1,1,1,1
G27004304601001,270434601001,G2700430460100,27043460100,1,1,1,1,1
G27004304601002,270434601002,G2700430460100,27043460100,1,1,1,1,1
G27004304601003,270434601003,G2700430460100,27043460100,1,1,1,1,1
G27004304602001,270434602001,G2700430460200,27043460200,1,1,1,1,1
G27004304602002,270434602002,G2700430460200,27043460200,1,1,1,1,1
G27004304603001,270434603001,G2700430460300,27043460300,1,1,1,1,1
G27004304603002,270434603002,G2700430460300,27043460300,1,1,1,1,1
G27004304603003,270434603003,G2700430460300,27043460300,1,1,1,1,1
G27004304604001,270434604001,G2700430460400,27043460400,1,1,1,1,1
G27004304604001,270434604001,G2700430460300,27043460300,0,0,0,0,0
G27004304604002,270434604002,G2700430460400,27043460400,1,1,1,1,1
G27004304604003,270434604003,G2700430460400,27043460400,1,1,1,1,1
G27004304604004,270434604004,G2700430460400,27043460400,1,1,1,1,1
G27004304605001,270434605001,G2700430460500,27043460500,1,1,1,1,0.999979416377
G27004304605001,270434605001,G2700430460300,27043460300,0,0,0,0,2.0583623e-5
G27004304605002,270434605002,G2700430460500,27043460500,1,1,1,1,1
G27004304605003,270434605003,G2700430460500,27043460500,1,1,1,1,1
G27004304606001,270434606001,G2700430460600,27043460600,1,1,1,1,0.999863017835
G27004304606001,270434606001,G2700430460100,27043460100,0,0,0,0,1.36982165e-4
G27004304606002,270434606002,G2700430460600,27043460600,1,1,1,1,1
G27004304606003,270434606003,G2700430460600,27043460600,1,1,1,1,1
G27004509601001,270459601001,G2700450960100,27045960100,1,1,1,1,0.999984590761
G27004509601001,270459601001,G2700450960600,27045960600,0,0,0,0,1.5409239e-5
G27004509601002,270459601002,G2700450960100,27045960100,1,1,1,1,1
G27004509601003,270459601003,G2700450960100,27045960100,1,1,1,1,1
G27004509602001,270459602001,G2700450960200,27045960200,1,1,1,1,1
G27004509602002,270459602002,G2700450960200,27045960200,1,1,1,1,1
G27004509602003,270459602003,G2700450960200,27045960200,1,1,1,1,0.999989703567
G27004509602003,270459602003,G2700450960300,27045960300,0,0,0,0,1.0296433e-5
G27004509602004,270459602004,G2700450960200,27045960200,1,1,1,1,1
G27004509603001,270459603001,G2700450960300,27045960300,1,1,1,1,1
G27004509603002,270459603002,G2700450960300,27045960300,1,1,1,1,1
G27004509603003,270459603003,G2700450960300,27045960300,1,1,1,1,1
G27004509603004,270459603004,G2700450960300,27045960300,1,1,1,1,1
G27004509604001,270459604001,G2700450960400,27045960400,1,1,1,1,1
G27004509604002,270459604002,G2700450960400,27045960400,1,1,1,1,0.999996129477
G27004509604002,270459604002,G2700450960500,27045960500,0,0,0,0,3.870523e-6
G27004509604003,270459604003,G2700450960400,27045960400,1,1,1,1,1
G27004509604004,270459604004,G2700450960400,27045960400,1,1,1,1,1
G27004509605001,270459605001,G2700450960500,27045960500,1,1,1,1,1
G27004509605002,270459605002,G2700450960500,27045960500,1,1,1,1,1
G27004509605003,270459605003,G2700450960500,27045960500,1,1,1,1,1
G27004509605004,270459605004,G2700450960500,27045960500,1,1,1,1,0.999988389803
G27004509605004,270459605004,G2700450960400,27045960400,0,0,0,0,1.1610197e-5
G27004509606001,270459606001,G2700450960600,27045960600,1,1,1,1,1
G27004509606002,270459606002,G2700450960600,27045960600,1,1,1,1,1
G27004509606002,270459606002,G2700450960100,27045960100,0,0,0,0,0
G27004509606003,270459606003,G2700450960600,27045960600,1,1,1,1,1
G27004509606004,270459606004,G2700450960600,27045960600,1,1,1,1,1
G27004701801001,270471801001,G2700470180100,27047180100,1,1,1,1,1
G27004701801002,270471801002,G2700470180100,27047180100,1,1,1,1,1
G27004701801003,270471801003,G2700470180100,27047180100,1,1,1,1,1
G27004701802001,270471802001,G2700470180200,27047180200,0.982989064399,0.978625954198,0.991666666667,0.992,0.977955919067
G27004701802001,270471802001,G2700470180700,27047180700,0.017010935601,0.021374045802,0.008333333333,0.008,0.022044080933
G27004701802002,270471802002,G2700470180200,27047180200,1,1,1,1,1
G27004701802003,270471802003,G2700470180200,27047180200,1,1,1,1,1
G27004701803001,270471803001,G2700470180300,27047180300,1,1,1,1,1
G27004701803002,270471803002,G2700470180300,27047180300,1,1,1,1,1
G27004701803003,270471803003,G2700470180300,27047180300,1,1,1,1,1
G27004701804001,270471804001,G2700470180400,27047180400,1,1,1,1,1
G27004701804002,270471804002,G2700470180400,27047180400,1,1,1,1,0.999550556937
G27004701804002,270471804002,G2700470180500,27047180500,0,0,0,0,4.49443063e-4
G27004701804003,270471804003,G2700470180400,27047180400,1,1,1,1,1
G27004701805001,270471805001,G2700470180500,27047180500,1,1,1,1,1
G27004701805002,270471805002,G2700470180500,27047180500,1,1,1,1,0.999816442412
G27004701805002,270471805002,G2700470180600,27047180600,0,0,0,0,1.83557588e-4
G27004701805003,270471805003,G2700470180500,27047180500,1,1,1,1,1
G27004701805004,270471805004,G2700470180500,27047180500,1,1,1,1,1
G27004701806001,270471806001,G2700470180600,27047180600,1,1,1,1,1
G27004701806002,270471806002,G2700470180600,27047180600,1,1,1,1,1
G27004701806003,270471806003,G2700470180600,27047180600,1,1,1,1,1
G27004701806004,270471806004,G2700470180600,27047180600,1,1,1,1,1
